id,Tiêu_đề,Giá,Khoảng_giá_min,Khoảng_giá_max,Mô_tả_chi_tiết,Thương_hiệu,Dòng_xe,Năm_đăng_ký,Số_Km_đã_đi,Loại_xe,Dung_tích_xe,Xuất_xứ,Phân_khúc_giá,cc_numeric,price_segment_code,age,clean_text,is_moi,is_do_xe,is_su_dung_nhieu,is_bao_duong,is_do_ben,is_phap_ly,cluster_id
5383,sirius 50cc zin đẹp keng,7.8,7.82,9.18,"Bán xe sirius 5056 bs 72 giấy tờ đầy đủ hợp lệ 
Xe đẹp keng như xe mới, máy móc êm thì thầm, 
Điện đề chức năng đầy đủ, giá 7t8 xem xe tại Dĩ an bình dương",Daelim,Dòng Khác,2017,20000,Xe Số,Dưới 50 Cc,Việt Nam,Phổ Thông,40,1,8.0,xe sirius bs giấy_tờ đầy_đủ hợp_lệ xe đẹp keng xe máy_móc êm thì_thầm điện đề_chức_năng đầy_đủ giá t xe dĩ_an bình_dương,1,0,0,0,0,0,2
5429,Cần bán Exciter 50 bánh mâm thắng đĩa hàng êm,6.0,6.0,6.0,"Có bảo hiểm xe máy 
Bao tranh chấp 
Giá tờ đầy đủ 
Có fix nhẹ cho ae
Giá 6Đ
Sđt ***",Daelim,Dòng Khác,2019,11111,Xe Số,Dưới 50 Cc,Trung Quốc,Phổ Thông,40,1,6.0,bảo_hiểm xe_máy bao tranh_chấp giá tờ đầy_đủ fix nhẹ anh_em giá đ điện_thoại,0,0,0,0,0,0,2
3444,cần bán gấp,9.0,9.0,9.0,"Giấy tờ hợp lệ 
Máy vẫn êm
Mơi mua đi đc 1 tháng",Daelim,Vs125,1998,30000,Tay Côn/Moto,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,27.0,giấy_tờ hợp_lệ máy êm_mơi mua đi,0,0,0,0,0,0,1
3595,Cafe racer 125cc,9.8,9.02,10.58,"Daelim vc 125cc đã up cafe racer , máy zin êm , ổn định , mọi chức năng hoạt động đầy đủ. Hỗ trợ cho ae new bike trải nghiệm dòng xe này. Liên hệ xem xe trực tiếp có ưu đãi tốt. Giấy tờ đầy đủ, cavet zin theo xe. Bstp.",Daelim,Vs125,1996,99999,Tay Côn/Moto,100 - 175 Cc,Hàn Quốc,Phổ Thông,137,1,29.0,daelim vợ_chồng cc up cafe racer máy zin êm ổn_định chức_năng hoạt_động đầy_đủ anh_em new bike trải_nghiệm dòng xe liên_hệ xe ưu_đãi tốt giấy_tờ đầy_đủ cavet zin xe bstp,0,0,0,0,0,1,1
3713,do không có sử dụng,13.888888,6.84,8.03,"Do không có nhu cầu sử dụng,cần bán bớt em tay côn nhỏ gọn.Xe làm mới gần như 100% ,phù hợp cho ai thích tay côn,nhỏ gọn đi phố.không hao xăng,xe chạy thích.xe không chính chủ,bao tranh chấp,ra lộc cho ae thiện trí. 
LH. ***",Detech,Dòng Khác,2018,300,Tay Côn/Moto,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,7.0,không nhu_cầu bớt côn gọn xe thích côn gọn đi phố không hao xăng xe chạy thích xe không chủ bao tranh_chấp lộc anh_em thiện_trí lh,0,0,0,0,0,0,1
5529,bán xác xe độc lạ,6.0,4.14,4.86,"Bán xác xe tay ga như hình , có bstp và đang ký xe, xe độc lạ có giá trị sưu tầm, đọc kỹ thông tin tránh mất thời gian nha Ae !",Detech,Dòng Khác,1999,99999,Tay Ga,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,26.0,xác xe ga hình bstp ký xe xe độc_lạ sưu_tầm đọc kỹ thông_tin nha anh_em,0,0,0,0,0,1,1
6136,cần bán xe xe mới keng ai cần mua liên hệ mình nha,15.0,10.05,11.8,Xe đẹp ít đi.xe dư nên bán ai mua cho con đi học là hợp luôn,Detech,Dòng Khác,2022,15000,Tay Ga,50 - 100 Cc,Việt Nam,Phổ Thông,75,1,3.0,xe đẹp đi xe_dư mua đi học hợp,0,0,1,0,0,0,2
3583,Bán xe Charly Detech,12.0,10.05,11.8,"Xe Chaly Detech ,xe mới đẹp
Xe nữ đi nên giữ kĩ
Xe chính chủ và giấy tờ đầy đủ 
Anh chị mua về cho con em đi học hoặc dạo phố thì ib em ạ.",Detech,Dòng Khác,2022,900,Xe Số,50 - 100 Cc,Việt Nam,Phổ Thông,75,1,3.0,xe chaly detech xe đẹp xe nữ đi kĩ xe chủ giấy_tờ đầy_đủ anh_chị mua con_em đi học dạo phố inbox,0,0,1,0,0,0,2
3900,Chào bán Wave 50cc. Xe chính chủ dk 2020,6.5,3.67,4.31,"Chào bán Wave 50cc. Xe chính chủ dk 2020, xe nguyên bản máy móc nguyên zin. Có pha 2 tầng yên gọt xi nhan demi. Giá cả có thể thương lượng",Detech,Dòng Khác,2020,21000,Xe Số,Dưới 50 Cc,Việt Nam,Phổ Thông,40,1,5.0,chào_bán wave cc xe chủ dk xe nguyên_bản máy_móc nguyên_zin pha tầng yên gọt xi nhan_demi giá_cả thương_lượng,0,0,0,0,0,0,2
4819,bán xe,13.5,10.58,12.42,xe như hình không nhu cầu sử dụng nên bán,Detech,Dòng Khác,2023,99999,Xe Số,Dưới 50 Cc,Việt Nam,Phổ Thông,40,1,2.0,xe hình không nhu_cầu,0,0,0,0,0,0,2
5073,Sirius GP CKD mâm đĩa dk2018,4.0,6.84,8.03,"Xe Si màu GP bánh mâm/thắng đĩa! máy còn mạnh,rin,không độ chọt bậy! Đi xa an tâm! Rin năm tháng! Biển Miền Tây!",Detech,Dòng Khác,2018,39999,Xe Số,100 - 175 Cc,Hàn Quốc,Phổ Thông,137,1,7.0,xe si màu gp bánh_mâm thắng đĩa máy rin không độ chọt bậy đi an_tâm_rin biển miền tây,0,1,0,0,0,0,1
3497,Nhà có việc nên bán xe cho ae nào cần,4.5,5.67,6.66,Do mình kẹt tiền cần bán 1 e win detech racer xe full cn điện đề đầy đủ hiện đang kẹt dây ga giá trên còn fix cho ae nào nhiệt tình xem xe trực tiếp Bình Thạnh,Detech,Espero,2016,99999,Tay Côn/Moto,100 - 175 Cc,Trung Quốc,Phổ Thông,137,1,9.0,kẹt tiền win detech racer xe full cn điện_đề đầy_đủ hiện kẹt dây ga giá fix anh_em nhiệt_tình xe bình_thạnh,0,0,0,0,0,0,1
5028,Moto win thắng đĩa giấy tờ espero,5.0,4.6,5.4,"Phân khúc xe moto mini thì win vẫn là ưa chuộng! Lợi xăng,máy dễ sửa như wave dream sirius! Máy có phần khoẻ hơn vì xe thiết kế leo đồi núi dốc cao địa hình hiểm trở!Đã trang bị thắng đĩa thêm độ an toàn và thời trang! Bình xăng lớn 12L tha hồ vivu! Còn chức năng!Kẹt tiền làm việc ra đi!",Detech,Espero,2008,38386,Tay Côn/Moto,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,17.0,phân_khúc xe moto mini win ưa_chuộng lợi xăng máy sửa wave dream sirius máy khỏe xe thiết_kế leo đồi_núi dốc cao_địa_hình hiểm_trở trang_bị thắng đĩa độ an_toàn thời_trang bình_xăng l vivu chức_năng kẹt tiền làm_việc đi,0,1,0,0,0,0,1
5040,Win caferacer Detech 2012 full gtdd,4.5,4.69,5.51,"Xe dáng đi cafe đẹp,ngầu,máy khoẻ chở đồ! Chức năng đầy đủ! Giấy tờ rin theo xe!Ai mê rinh nhé!Made in Viet Nam!
Xem xe Linh Tây!Thủ đức!
Tks AD!",Detech,Espero,2012,39999,Tay Côn/Moto,100 - 175 Cc,Việt Nam,Phổ Thông,137,1,13.0,xe dáng đi cafe đẹp ngầu máy khỏe chở đồ chức_năng đầy_đủ giấy_tờ rin xe mê rinh made in viet nam xe linh_tây thủ_đức thanks_quản_trị_viên,0,0,0,0,0,0,1
6566,Xe Moto Côn Tay 107cc cafe racker hết đam mê,6.5,6.5,6.5,Cùng đam mê. Chia lại moto côn tay .Cafe 107cc MÁY KHÔ RÁO KHÔNG XÌ NHỚT CHẢY XĂNG.MÁY MẠNH mới thay nhớt thay pugi hôm qua a vỏ xe mới. Niền sáng bóng.ở củ chi gần cổng đồng dù ấp 5. Lien hê số *không tám 1 4 một 8 không 4 chính 4 ** dùm,Detech,Espero,2014,99999,Tay Côn/Moto,100 - 175 Cc,Nước Khác,Phổ Thông,137,1,11.0,đam_mê chia moto côn_tay cafe cc máy khô_ráo không xì_nhớt chảy xăng máy thay nhớt thay pugi hôm_qua vỏ xe niền bóng củ_chi cổng đồng ấp lien_hê không tám không dùm,0,0,0,1,0,0,1
701,💥Xe tay ga 50cc kiểu giống Vespa rất xinh💕,13.5,10.17,11.94,"Xe chính chủ, BSTP
Mua về để tập thôi, rất ít chạy
Mình dán keo ngay khi vừa mua nên còn mới lắm. Ai thích xe hú m nhee",Detech,Espero,2022,80,Tay Ga,Dưới 50 Cc,Đang Cập Nhật,Phổ Thông,40,1,3.0,xe chủ bstp mua tập chạy dán keo mua lắm thích xe hú m nhee,1,0,0,0,0,1,2
5617,xe mua dư dùng cần bán,15.0,10.62,12.47,Xe dư không sử dụng đến nên cần bán. Đăng kí lần đầu tháng 9/2024,Detech,Espero,2024,4575,Tay Ga,Dưới 50 Cc,Việt Nam,Phổ Thông,40,1,1.0,xe dư không đăng_kí đầu,0,0,0,0,0,0,2
2336,Cup 50cc cho các bé đi học không cần bằng lái,7.3,6.34,7.44,"Cup 50cc cho các bé đi học máy zin êm bốc bao phê bao tê cho ae đi làm cavet đầy đủ tiết kiệm xăng siêu bền 
_🔊 máy chạy êm bốc mạnh mẽ bình đề đèn đầy đủ full chức năng 
✏dàn ngoài sạch sẽ liền lạc đẹp leng keng 
💸 Bánh căm cứng cáp nhẹ nhàng êm ái 
📯 máy móc zin êm bốc sạch sẽ khô ráo cho ae mua về là đỗ xăng đi thoy xe đẹp sạch sẽ 
#giá sinh viên 7tr3 💸💵💵fix 1 bình xăng đầy cho ae qa mua
#sdt ***❤",Detech,Espero,2019,8000,Xe Số,Dưới 50 Cc,Hàn Quốc,Phổ Thông,40,1,6.0,cup cc bé đi học máy zin êm bốc bao phê bao_tê anh_em đi cavet đầy_đủ tiết_kiệm xăng siêu_bền máy chạy êm_bốc mạnh_mẽ bình đề_đèn đầy_đủ full chức_năng dàn sạch_sẽ liền lạc đẹp leng keng bánh_căm cứng_cáp nhẹ_nhàng êm_ái máy_móc zin_êm bốc sạch_sẽ khô_ráo anh_em mua đỗ xăng đi xe đẹp sạch_sẽ giá sinh_viên tr fix bình xăng anh_em qa mua sdt,1,0,1,0,0,1,2
3521,Xe cub 50cc,12.8,6.63,7.79,"Xe máy móc nguyên zin,chưa đâm đụng,màu xanh,gt đầy đủ uỷ quyền sang tên đều được.lên sẵn yên gọt,nếu thích yên đồ zin như cũ đều có.ae nào chốt lẹ thì giảm chút tiền cf nha",Detech,Espero,2020,7500,Xe Số,Dưới 50 Cc,Đang Cập Nhật,Phổ Thông,40,1,5.0,xe_máy_móc nguyên_zin đâm đụng màu xanh gt đầy_đủ ủy quyền sang_tên sẵn yên_gọt thích yên_đồ zin cũ anh_em chốt lẹ chút tiền cf nha,0,0,0,0,0,1,2
4315,nhẹ nhàng nguyên zin mới mua 16tr500,13.5,12.42,14.58,"xe giấy tờ đầy đủ
đẩy từ hãng ra
keng mới 50cc phù hợp cho hsinh",Detech,Espero,2025,150,Xe Số,Dưới 50 Cc,Việt Nam,Phổ Thông,40,1,0.5,xe giấy_tờ đầy_đủ đẩy hãng keng cc hsinh,1,0,0,0,0,0,2
3245,DUCATI PANIGALE 1199,99.0,99.0,99.0,"Cần bán
Ít đi nhường lại cho ae đam mê trải nghiệm
Mới desmo gần 20 củ khoai
Xe trong tình trạng hoàn hảo
Ae mua về trải nghiệm hoặc chưng trưng bày quán cf thì ok luôn
Còn bớt lộc lá cho ae nha
AE cứ nhờ người hiểu biết về dòng xe ducati xem thoải mái nhé!!
Thanks ae",Ducati,1199 Panigale,2014,10000,Tay Côn/Moto,Trên 175 Cc,Nước Khác,Cận Cao Cấp,200,2,11.0,đi nhường anh_em đam_mê trải_nghiệm desmo củ khoai xe hoàn_hảo anh_em mua trải_nghiệm chưng trưng_bày quán cf ok bớt lộc lá anh_em nha anh_em hiểu_biết dòng xe ducati thoải_mái thanks anh_em,0,0,0,0,0,0,0
6344,bán xe máy,3.9,3.9,3.9,"wave hàn quốc giấy tờ đầy đủ
máy êm xe cứng k sàn lắc
căm niềng sáng chân cứng áo k gãy pass giá 3tr900 fixx lộc
xem xe trạm y tế hưng long bình chánh
📲*** phát",Ducati,Diavel,2006,99999,Xe Số,100 - 175 Cc,Hàn Quốc,Phổ Thông,137,1,19.0,wave hàn_quốc giấy_tờ đầy_đủ máy êm xe cứng không sàn lắc căm_niềng chân cứng áo không gãy pass giá tr fixx lộc xe trạm y_tế hưng_long bình_chánh phát,0,0,0,0,1,0,1
1296,ducati mini máy bốc xe cứng,4.0,9.94,11.66,Xe êm máy bốc dàn chân trắc k có nhu cầu sử dụng chia lại ae,Ducati,Dòng Khác,2020,999,Tay Côn/Moto,50 - 100 Cc,Trung Quốc,Phổ Thông,75,1,5.0,xe êm_máy bốc dàn chân_trắc không nhu_cầu chia anh_em,0,0,0,0,0,0,2
2721,Ducati 848 dkld 2014,135.0,124.2,145.8,"Ducati 848 lên tem
Đồ chơi như hình 
Đã làm bảo dưỡng tại cửa hàng
Chính chủ sang tên hợp pháp không có vấn đề gì về giấy tờ 
Anh em nào yêu quý thì nhắn tin cho em nhé.
Giá rất tốt rồi anh em vui lòng không trả giá, xin cảm ơn",Ducati,Dòng Khác,2014,20000,Tay Côn/Moto,Trên 175 Cc,Đang Cập Nhật,Cận Cao Cấp,200,2,11.0,ducati tem đồ_chơi hình bảo_dưỡng cửa_hàng chủ sang_tên hợp_pháp không giấy_tờ anh_em yêu quý nhắn_tin giá tốt anh_em vui_lòng không trả_giá,0,0,0,0,0,0,0
6763,ducati 959,299.0,7.18,8.42,"nhà dư dùng cần bán 1 em ducati 959 panigale ,odo 23 ngàn km biển sg chính chủ đứng tên cavet công chứng mua bán,uỷ quyền đều được , xe lên được vài món đồ chơi như hình , 
 - pô zin + bầu zin,đuôi biển số kính hậu zin có đủ , 2 chìa khoá",Ducati,Dòng Khác,2017,23000,Tay Côn/Moto,Trên 175 Cc,Nước Khác,Cao Cấp,200,3,8.0,dư ducati panigale odo ngàn km biển chính_chủ đứng_tên cavet công_chứng mua_bán ủy quyền xe món đồ_chơi hình_pô zin bầu zin đuôi biển kính hậu_zin chìa khóa,0,0,0,0,0,1,0
7079,DuCati 110cc,9.7,8.8,10.33,Ket tien nen ban gấp em này.xe moi bảo dưỡng xong.thay binh xăng con moi tin.may thi êm ru.chay mạnh.ae ket di cape di lam ok nha.e ban bao tranh chấp toan quoc,Ducati,Dòng Khác,2018,10000,Tay Côn/Moto,100 - 175 Cc,Thái Lan,Phổ Thông,137,1,7.0,ket tien nen ban gấp xe moi bảo_dưỡng xong thay_binh xăng moi may thi êm_ru chay_mạnh anh_em ket di_cape di_lam ok_nha ban bao tranh_chấp toan quoc,0,0,0,0,0,0,1
7168,Ducati HyperStrada hơn 100tr tiền đồ chơi,189.0,4.42,5.18,"Cần ra đi xe tâm huyết tiền đồ chơi hơn 100tr
HyperStrada lên Full đen SP
Xe tâm huyết nay nhà có con nhỏ nên không có thời gian chạy,toàn trùm mềm....
Đồ chơi kha khá anh em thích alo cho mình nhanh gọn mua xe đừng tiếc cuộc điện thoại,nhanh gon có fix
Xe biển số Tphcm uỷ quyền sang tên 1 nốt nhạc",Ducati,Dòng Khác,2015,11000,Tay Côn/Moto,Trên 175 Cc,Đang Cập Nhật,Cận Cao Cấp,200,2,10.0,đi xe tâm_huyết tiền đồ_chơi tr hyperstrada full đen sp xe tâm_huyết con_nhỏ không chạy toàn trùm mềm đồ_chơi kha_khá anh_em thích alo gọn mua xe đừng tiếc điện_thoại gon fix xe biển thành_phố hồ chí_minh ủy quyền sang_tên nốt nhạc,0,0,0,0,0,1,0
1642,Ducati Hypermotard 939,268.0,268.0,268.0,"Hypermotard 939-2017
- Biển số SG 59A3-
- Xe ít đi, chủ yếu đi cafe
- Xe zin toàn bộ, bảo dưỡng hãng đầy đủ, chưa qua sữa chữa
- Xe đang trang bị chống đổ evotech & mão gió cacbon

Xem xe trực tiếp SG-Q7",Ducati,Hypermotard,2017,1868,Tay Côn/Moto,Trên 175 Cc,Thái Lan,Cao Cấp,200,3,8.0,hypermotard biển sài gòn xe đi chủ_yếu đi cafe xe zin toàn_bộ bảo_dưỡng hãng đầy_đủ sữa chữa xe trang_bị chống đổ evotech_mão gió cacbon xe sài gòn q,0,0,0,0,0,0,0
1675,Ducati Hypermotard 939,270.0,270.0,270.0,"Cần bán

Ducati Hypermotard 939 siêu lướt
Xe cực keng.
Số km đi cực ít (1,867km)
Xe zin, bao test hãng

Xe đã được trang bị chống đổ Evotech & mão cacbon

Ace quan tâm liên hệ",Ducati,Hypermotard,2017,1867,Tay Côn/Moto,Trên 175 Cc,Thái Lan,Cao Cấp,200,3,8.0,ducati hypermotard siêu_lướt xe cực keng km đi cực km xe zin bao test hãng xe trang_bị chống đổ evotech mão cacbon anh_chị_em liên_hệ,1,0,0,1,0,0,0
5887,Ducati 939,200.0,200.0,200.0,"Do để kho quá lâu cần ra đi em này, desmo,bảo dưỡng chỉnh chu, ms lên quả pô và thay bình mới toanh",Ducati,Hypermotard,2024,38000,Tay Côn/Moto,Trên 175 Cc,Đang Cập Nhật,Cao Cấp,200,3,1.0,kho đi desmo bảo_dưỡng chỉnh_chu pô thay bình toanh,0,0,0,0,0,0,0
4125,Ducati Monster 795 2014 1 chủ,78.0,71.76,84.24,"Không có thời gian chạy nên mình bán
Ducati Monster 795 đăng ký lần đầu 2014
Xem xe Phú Nhuận",Ducati,Monster,2014,22000,Tay Côn/Moto,Trên 175 Cc,Đang Cập Nhật,Cận Cao Cấp,200,2,11.0,không chạy ducati monster đăng_ký đầu xe phú_nhuận,0,0,0,0,0,0,0
6818,Không Dùng Nên Cần Bán,10.0,6.02,7.06,"Do dư chiếc xe nên cần chia lại cho a e
Hàng đẹp mới keng
Giấy tờ đầy đủ
Giá cả còn thương lượng cho ae thiện chí",Ducati,Monster,2018,20000,Tay Côn/Moto,100 - 175 Cc,Đang Cập Nhật,Phổ Thông,137,1,7.0,dư xe chia anh_em hàng đẹp keng giấy_tờ đầy_đủ giá_cả thương_lượng anh_em thiện_chí,1,0,1,0,0,0,1
433,Chính chủ bán Ducati Multistrada V2S mới 2600km,395.0,363.4,426.6,"Chính chủ đứng tên trong cạc vẹt cần bán xe DUCATI MULTISTRADA V2S model year 2022. Odo chỉ hơn 2600km -- hai ngàn sáu trăm. Xe hạ giá chỉ còn 39x triệu (xe mới hãng ra tên chưa tính đồ chơi hơn 600tr nhưng hết xe). Các options / thay đổi đã thêm gần 100tr gồm:

1) 2 thùng hông chính hãng Ducati
2) Khung bảo vệ chống đổ SW-Motech 
3) Chống chân giữa SW-Motech
4) Bộ đèn trợ sáng Loboo L11 và đèn sương mù
5) Bình dầu thắng & côn đồ chơi Rizoma 
6) Kẹp điện thoại & sạc không dây Chigee
7) Kiểm soát áp suất lốp Chigee
8) Bộ lõ xo hạ thấp phuộc xe (suspension lowering kit) chính hãng Ducati. Giúp chống chân thoải mái (<1.7m)
9) Trợ lực lái (steering damper) và bát gắn Ohlins

Xe đã bọc phim bảo vệ sơn PPF tháng 1/2025 bảo hành 3 năm. Xem xe và thương lượng giá tại Q5 HCM. Cảm ơn!",Ducati,Multistrada,2022,2600,Tay Côn/Moto,Trên 175 Cc,Nước Khác,Cao Cấp,200,3,3.0,chủ đứng_tên cạc_vẹt xe ducati multistrada model year odo km hai ngàn sáu trăm xe hạ giá x triệu xe hãng đồ_chơi tr xe options tr thùng hông hãng ducati_khung bảo_vệ chống đổ sw motech chống chân sw motech_bộ đèn_trợ loboo l đèn sương_mù bình dầu thắng côn_đồ_chơi rizoma kẹp điện_thoại sạc không dây chigee kiểm_soát áp_suất lốp chigee_bộ lõ_xo hạ phuộc xe suspension lowering kit hãng ducati giúp chống chân thoải_mái m trợ_lực lái steering damper bát gắn ohlins xe bọc phim bảo_vệ sơn ppf bảo_hành xe thương_lượng giá q hcm,0,0,0,0,0,0,0
3765,Ducati scrambler 800 bssg 2016,125.0,115.38,135.44,"Cần bán ducati scrambler 800 đời 2016 BSSG ký mua bán sang tên.
- Xe đã lên những món cơ bản : 
chống đổ
gương gù
cùm tăng
bảo vệ gầm
pô HP corse
che két
bảo vệ choá
mão
kẹp dt
sạc dt 2 cổng type C, usb
- Còn full đồ zin ( ghi-đong, pô, ốp hông )
- Đã desmo móc 30k ( xe còn 6300km nữa mới tới kỳ desmo )
- Xe đã bảo dưỡng thay nhớt hoàn chỉnh mua về đổ xăng chạy
Bao ae check tình trạng thoải mái, có fix tốt cho ae nhanh lẹ 👍",Ducati,Scrambler,2016,34500,Tay Côn/Moto,Trên 175 Cc,Nước Khác,Cận Cao Cấp,200,2,9.0,ducati scrambler đời bssg ký mua_bán sang_tên xe món cơ_bản chống đổ gương gù cùm bảo_vệ gầm_pô hp corse che_két bảo_vệ chóa mão kẹp dt sạc dt cổng type usb full_đồ zin ghi đong pô ốp hông desmo_móc không xe km kỳ_desmo xe bảo_dưỡng thay nhớt hoàn_chỉnh mua đổ xăng chạy bao anh_em check thoải_mái fix tốt anh_em lẹ,0,0,0,1,0,0,0
5899,Ducati Scrambler 800 2016 BSSG chính chủ,125.0,115.38,135.44,"không có nhu cầu sử dụng nên [cần B,,Á'N]
Ducati Scrambler Enduro 2016 HQCN
BSSG 59A3 odo 44k chính chủ
 [1️⃣2️⃣5️⃣tr có fix khi xem trực tiếp]
• Xe vừa mới bảo dưỡng ~17tr còn bill
• Bảo vệ két nhớt, sạc, gầm Evotech
• Bộ côn dầu
• Cùm thắng Brembo rcs 19
• Cùm côn Brembo rcs 19
• Ghi đông đồ chơi
• cặp bao tay zin mới, cùm ga mới
• Cặp cùm công tắc trái phải zin mới
• Xi nhan led
• Đèn trợ sáng 
• Pô Remus
• 2 ốp sườn nhôm đồ chơi
• Nhông sên dĩa RK
• Chống đổ
Xem xe Quận 9 Thủ Đức",Ducati,Scrambler,2016,44000,Tay Côn/Moto,Trên 175 Cc,Đang Cập Nhật,Cận Cao Cấp,200,2,9.0,không nhu_cầu b á_n ducati scrambler enduro hqcn bssg odo không chủ tr fix xe bảo_dưỡng tr bill bảo_vệ két nhớt sạc gầm evotech_bộ côn_dầu cùm thắng brembo rcs cùm côn_brembo rcs ghi đông đồ_chơi cặp bao_tay zin cùm ga cặp cùm công_tắc trái zin xi nhan_led đèn_trợ pô remus ốp sườn nhôm đồ_chơi nhông sên dĩa rk chống đổ xe thủ_đức,0,0,0,0,0,0,0
7208,Bán Ducati Scrambler 2020 chính chủ cavet BSSG,225.0,225.0,225.0,"Đổi xe nên bán Ducati scrambler sản xuất 2019 đk 2020, odo 30k, đã desmo lúc 25k5, đến 36k mới desmo tiếp, xe dùng hàng ngày chăm rất kỹ. còn chất keng và mới k trầy xước.
Đã lên đồ như sau:
- Tay thắng brembo
- Tay côn brembo
- Ghi đông accossato
- Gương gù
- Mão classic
- Đèn lobo L7
- Pô zard chuẩn classic
- Full chống đỗ, bảo vệ Evotech
- Gù bánh trước - gù nâng sau Evotech
Đồ zin còn đầy đủ, 2 chìa, sách hướng dẫn ducati
Ae ai có nhu cầu liên hệ",Ducati,Scrambler,2020,30000,Tay Côn/Moto,Trên 175 Cc,Đang Cập Nhật,Cao Cấp,200,3,5.0,đổi xe ducati_scrambler sản_xuất đk odo không desmo không không desmo tiếp xe hàng chăm kỹ chất_keng không trầy_xước đồ thắng brembo côn_brembo ghi đông accossato gương gù mão classic đèn lobo l pô zard chuẩn classic full chống đỗ bảo_vệ evotech gù bánh gù nâng evotech đồ zin đầy_đủ chìa sách hướng_dẫn ducati anh_em nhu_cầu liên_hệ,0,0,0,0,0,0,0
4408,Xe máy moto tay côn GPX DEMON 150GN mới tinh,22.0,12.14,14.26,"Xe máy moto tay côn GPX DEMON 150GN mới tinh. Bảo dưỡng thường xuyên, nguyên zin
Có lên ống pô (còn cả pô zin theo xe)
Lý do bán: đổi qua xe tay ga chứ chạy SG côn liên tục nên ko thích
Giấy tờ pháp lý chính chủ đầy đủ, ủy quyền, mua bán công chứng đều được
Xe xem tại nhà cho uy tín, bao thầy thợ test",Gpx,Demon 150Gn,2021,20000,Tay Côn/Moto,100 - 175 Cc,Thái Lan,Phổ Thông,137,1,4.0,xe_máy moto côn_gpx demon gn mới_tinh bảo_dưỡng thường_xuyên nguyên_zin ống pô pô zin xe đổi xe ga chạy côn liên_tục không thích giấy_tờ pháp_lý chính_chủ đầy_đủ ủy quyền mua_bán công_chứng xe uy_tín bao thầy thợ test,0,0,0,0,0,1,1
4508,"xe Máy móc zin, êm ru",17.5,12.14,14.26,"Máy móc zin, êm ru, khu vực tphcm giá 17tr5 có thương lượng liên hệ sdt ***",Gpx,Demon 150Gn,2021,12531,Tay Côn/Moto,100 - 175 Cc,Thái Lan,Phổ Thông,137,1,4.0,máy_móc zin êm_ru thành_phố hồ chí_minh giá tr thương_lượng liên_hệ sdt,0,0,0,0,0,0,1
6514,Xe tay côn,24.8,19.14,22.46,"GPX Demon 150GR - 
môtô Sản Xuất Tại Thái Lan -
Đời 2020 - 1 đời chủ odo 20km -
Xe đẹp 99% máy móc nguyên zin -
Giá bán cho ae đam mê 24 triệu 800
Lh: ***",Gpx,Demon 150Gr,2020,19,Tay Côn/Moto,100 - 175 Cc,Thái Lan,Phổ Thông,137,1,5.0,gpx demon gr_môtô sản_xuất thái_lan đời_đời chủ odo km xe đẹp máy_móc nguyên_zin giá anh_em đam_mê triệu lh,0,0,0,0,0,0,1
1689,Ban xe Demon X125,19.0,17.48,20.52,"Bán xe DemonX 125 xe số tư động ít đi, máy êm chưa mở. Xe chính chủ ủy quyền, sang tên ok",Gpx,Demon X 125Cc,2020,15900,Xe Số,100 - 175 Cc,Thái Lan,Phổ Thông,137,1,5.0,xe demonx xe tư_động đi máy êm xe chủ ủy quyền sang_tên ok,0,0,0,0,1,1,1
